Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_pitch_joint,waist_roll_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint
33,1.1983999013900757,3.267216205596924,65.86632537841797,-0.8374847867952476,-3.33865045020772,-123.57377127017914,-1.3654069,11.469433,34.543007,19.548904,-10.432636,0.0,4.8823853,-1.9383028,-8.227273,8.618539,-10.464754,0.0,-1.4184704,7.9630346,4.291019,20.470955,-18.968737,-11.496366,27.927366,-37.71177,-90.514755,8.728765,8.643954,-12.210748,-24.374321,-26.911957,56.78503,-92.57557,-52.1341,8.368782,1.3010747
34,1.2420060634613037,3.3269636631011963,65.84030151367188,-0.8836661191573829,-3.4631205590812066,-124.21579501665076,-1.1976434,11.667917,35.17476,19.943008,-10.683077,0.0,4.549281,-1.9472277,-7.6018267,9.075791,-10.493126,0.0,-1.5335863,8.004273,4.5721025,20.940613,-18.792305,-13.299198,28.114689,-37.380665,-91.82759,8.228993,8.499967,-12.210748,-26.056787,-26.920574,56.323586,-94.03456,-52.083332,7.506811,0.6865864
35,1.2977951765060425,3.381246328353882,65.81239318847656,-0.914792151772582,-3.583434366822999,-124.87674992945223,-1.0192554,11.840443,35.828526,20.323225,-10.931551,0.0,3.9157076,-2.007761,-6.947942,10.152945,-10.844056,0.0,-1.6502888,8.041158,4.8428984,21.425577,-18.594452,-15.147602,28.31274,-36.989876,-93.13145,7.629845,8.432843,-12.210748,-27.759844,-26.928816,55.816036,-95.476,-51.82416,6.637721,0.015259691
36,1.3540936708450317,3.431495189666748,65.78324127197266,-0.9248844322183415,-3.695454376362618,-125.556127348339,-0.82162523,11.980958,36.500465,20.663319,-11.159188,0.0,3.2735214,-2.0762498,-6.2765865,11.222502,-11.188766,0.0,-1.7679514,8.072717,5.0955276,21.920532,-18.38919,-16.995043,28.519,-36.535362,-94.41604,7.001085,8.46568,-12.210748,-29.456484,-26.935614,55.26551,-96.88715,-51.4757,5.7932982,-0.7131576
37,1.4106680154800415,3.4776597023010254,65.74874114990234,-0.9179749672685701,-3.8006414000746918,-126.25183872527784,-0.62225515,12.107277,37.186935,21.011625,-11.390784,0.0,2.6000142,-2.1506872,-5.5885553,12.33884,-11.556723,0.0,-1.8897455,8.117095,5.328814,22.856726,-18.001398,-19.026905,28.902845,-35.765568,-95.76613,6.3331995,8.899014,-12.210748,-31.164059,-26.930468,54.366898,-98.09868,-50.99415,5.034542,-1.2871557
38,1.4659773111343384,3.519033908843994,65.71299743652344,-0.8895954896622422,-3.8976846935585745,-126.96434692744496,-0.40193075,12.198755,37.888546,21.315672,-11.600665,0.0,1.9231358,-2.2310755,-4.883437,13.441054,-11.916597,0.0,-2.0147247,8.139264,5.5494494,23.484543,-17.757557,-20.729706,29.26608,-34.99879,-97.24923,5.595868,9.201373,-12.210748,-32.81892,-26.927637,53.540035,-99.49486,-50.344486,4.3677764,-2.1108892
39,1.5222179889678955,3.558542490005493,65.67508697509766,-0.8390271000287182,-3.9845432883152654,-127.69889063696908,-0.16703394,12.257582,38.61276,21.58438,-11.790734,0.0,1.2224586,-2.318741,-4.155989,14.559417,-12.28117,0.0,-2.1380525,8.154575,5.749899,24.036808,-17.558002,-22.39849,29.619442,-34.178967,-98.73069,4.804598,9.566139,-12.210748,-34.48236,-26.925137,52.728058,-100.85229,-49.666355,3.7041364,-2.9944987
40,1.5819658041000366,3.593168020248413,65.65648651123047,-0.7618886073110653,-4.057335976010808,-128.46046424182296,-0.07690151,12.403437,39.334293,22.196978,-12.140454,0.0,0.6267766,-2.4107683,-3.406505,15.404832,-12.494297,0.0,-2.2559342,8.163889,5.9226613,24.719707,-17.354565,-23.842999,30.113026,-33.136776,-100.463615,4.035186,10.04854,-12.210748,-36.047318,-26.91062,51.709286,-102.186485,-49.036118,3.1998222,-3.7277942
41,1.644941806793213,3.6182661056518555,65.64327239990234,-0.6552075069617544,-4.111175028141014,-129.25155829986437,0.041011095,12.503367,40.093777,22.733545,-12.431708,0.0,0.027386855,-2.5214143,-2.6271167,16.208977,-12.684049,0.0,-2.367047,8.159749,6.063433,25.318369,-17.231045,-25.080233,30.703556,-31.981836,-102.325035,3.3287728,10.537961,-12.210748,-37.53676,-26.884766,50.630436,-103.49608,-48.432995,2.7474043,-4.400835
42,1.7094366550445557,3.6398916244506836,65.6298599243164,-0.5221546720946876,-4.148397139324548,-130.06927814513426,0.17123912,12.573788,40.886105,23.23904,-12.66378,0.0,-0.6103444,-2.645348,-1.8199245,17.046438,-12.886491,0.0,-2.473821,8.145145,6.17712,25.887484,-17.145512,-26.240484,31.35166,-30.746078,-104.229904,2.6710448,11.0815,-12.210748,-39.011593,-26.84856,49.543243,-104.757744,-47.84118,2.3108733,-5.076626
