Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_pitch_joint,waist_roll_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint
32,2.4328391551971436,0.7521729469299316,65.23526000976562,2.912596910228945,-2.422395292760536,-88.5230786486608,5.772694,-2.1710973,4.6979513,7.4732795,-9.255834,0.0,-0.08548993,-10.657623,-21.534206,28.365007,-20.253666,0.0,-5.9262166,8.394513,-4.715421,-1.3607198,-19.44746,10.020517,25.21825,-42.226906,-70.065025,-3.315172,14.0788965,-12.210748,5.2270436,-22.989866,23.810673,-55.046036,-3.6495883,3.640854,14.241545
33,2.5438618659973145,0.7276411056518555,65.21012878417969,3.0705761861012326,-2.6658337134543273,-88.31183180068875,6.01237,-2.4085765,4.4652643,7.426489,-9.217615,0.0,-1.1490803,-11.555293,-21.687145,31.406397,-19.64739,0.0,-6.0054054,8.649459,-5.001114,-1.5166284,-19.497305,9.742968,25.240108,-42.41162,-69.94797,-3.3492227,14.099385,-12.210748,4.848739,-22.976046,23.118296,-54.331795,-3.6557744,3.1260068,14.214221
34,2.655545473098755,0.6949753761291504,65.18456268310547,3.2253237513083763,-2.915270653899367,-88.09622680188555,6.2619514,-2.640856,4.2310534,7.381295,-9.181777,0.0,-2.2283795,-12.478935,-21.809807,34.471878,-18.903086,0.0,-6.081621,8.90142,-5.296495,-1.6672658,-19.510424,9.453426,25.263783,-42.596687,-69.803604,-3.4515922,14.127249,-12.210748,4.428087,-22.96144,22.384888,-53.561783,-3.654347,2.5820763,14.1960335
35,2.7581419944763184,0.6551505327224731,65.16349029541016,3.36369789453327,-3.1697795015759898,-87.86788444657846,6.5170813,-2.8488522,3.989635,7.3414106,-9.149864,0.0,-3.283241,-13.393215,-21.921633,37.476227,-18.267632,0.0,-6.163076,9.148413,-5.5888267,-1.811726,-19.471788,9.15881,25.28954,-42.78152,-69.64333,-3.5853877,14.163057,-12.210748,3.9659219,-22.948158,21.618345,-52.752167,-3.6416526,2.0603943,14.197152
36,2.8607449531555176,0.6092390418052673,65.14485168457031,3.478773854622233,-3.4283650207156025,-87.61881400299376,6.7747607,-3.0293393,3.7363997,7.3096724,-9.124648,0.0,-4.271561,-14.264614,-22.055006,40.33362,-17.848698,0.0,-6.2580566,9.388305,-5.865852,-1.9490539,-19.367155,8.865245,25.317762,-42.965305,-69.4774,-3.7134256,14.207462,-12.210748,3.4628122,-22.93884,20.827488,-51.92011,-3.6134222,1.6134399,14.225814
37,2.955843925476074,0.5629634261131287,65.12556457519531,3.575010491286734,-3.7011010266554667,-87.35786240763625,7.0473685,-3.1829867,3.4836972,7.278513,-9.100598,0.0,-5.2096133,-15.115547,-22.219353,43.097248,-17.415874,0.0,-6.3627014,9.62991,-6.1350102,-2.0723522,-19.182816,8.57488,25.34863,-43.14649,-69.30596,-3.817641,14.264773,-12.210748,2.9174876,-22.932823,20.010075,-51.07493,-3.5699944,1.2632927,14.288878
38,3.043123960494995,0.5131406784057617,65.1132583618164,3.6537117675549284,-3.9848177774287774,-87.08533795193749,7.3298,-3.3118944,3.2296574,7.252759,-9.080171,0.0,-6.123055,-15.964615,-22.398159,45.819923,-16.898308,0.0,-6.474692,9.87104,-6.3993855,-2.1847465,-18.929684,8.284005,25.381794,-43.325985,-69.12386,-3.9205189,14.333071,-12.210748,2.32796,-22.930168,19.163303,-50.20463,-3.5087488,0.9786937,14.377334
39,3.124235153198242,0.44696345925331116,65.1065444946289,3.7018378739006397,-4.25883632169245,-86.77971384678897,7.6034436,-3.402771,2.9468694,7.2370343,-9.070287,0.0,-6.9776297,-16.768568,-22.603844,48.403008,-16.400438,0.0,-6.6044044,10.092956,-6.6405034,-2.3003607,-18.630058,7.9909983,25.41745,-43.50692,-68.93528,-4.045742,14.404041,-12.210748,1.7005036,-22.932705,18.294607,-49.30105,-3.427276,0.7321549,14.478076
40,3.1942591667175293,0.37713131308555603,65.10743713378906,3.6988980157528473,-4.500539057925681,-86.41754572222119,7.829766,-3.432037,2.609021,7.237927,-9.061574,0.0,-7.7439485,-17.470783,-22.831228,50.75365,-16.033695,0.0,-6.773732,10.270605,-6.8392167,-2.347449,-18.504719,7.7692904,25.428934,-43.570755,-68.79459,-4.2881804,14.490179,-12.210748,1.323243,-22.950932,18.051805,-48.84911,-3.744392,0.6991754,13.997137
41,3.260350227355957,0.30082347989082336,65.1160888671875,3.652632508255967,-4.7166171032444115,-85.98266401888979,8.016958,-3.4110885,2.1940155,7.2475867,-9.047692,0.0,-8.414511,-18.116781,-23.151424,52.93181,-15.844428,0.0,-6.9684224,10.424481,-6.994188,-2.5799644,-17.959698,7.3942122,25.496004,-43.887527,-68.55273,-4.464601,14.530949,-12.210748,0.36186394,-22.961998,16.533916,-47.392223,-3.2203755,0.28917012,14.662733
