Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
33,4.114714622497559,1.191820502281189,104.19317626953125,2.8885892638647555,-2.709739931804556,-88.31615855549062,-5.2607927,-4.974303,8.45516,-1.4483407,-19.140444,26.932285,26.162504,-22.238504,21.632149,13.749872,0.81352645,-1.8528533,19.487663,-22.195572,8.658756,35.930267,-4.518108,-10.903963,0.78701854,4.4625235,-2.6644168,5.774147,12.665128,-12.801449,0.0,-3.87282,-14.881448,-19.799994,33.548874,-18.309916,0.0
34,4.291813850402832,1.1387240886688232,104.15724182128906,3.041797276231093,-2.954638480393855,-88.102476316988,-5.2612114,-5.2628903,8.710097,-1.6737052,-19.182138,26.734795,26.366455,-22.402473,21.621105,13.784845,0.879724,-1.8669837,19.005363,-22.160103,7.15156,36.796413,-4.831814,-11.74509,1.3776251,4.8951807,-2.9888763,5.6579714,12.410113,-12.744813,0.0,-4.9522653,-15.842058,-19.515451,36.233585,-17.294493,0.0
35,4.453071117401123,1.073773980140686,104.12727355957031,3.179124162242953,-3.204986408079974,-87.87613763193613,-5.277755,-5.553143,8.955346,-1.7730998,-19.150806,26.71286,26.397446,-22.400427,21.537964,14.090838,0.9588122,-1.8741628,18.959408,-22.171999,6.72558,36.92515,-4.6075444,-12.166291,0.9781905,5.3571115,-3.2848685,5.5376596,12.120066,-12.674123,0.0,-6.0472803,-16.789764,-19.200663,38.914036,-16.418324,0.0
36,4.613901615142822,1.0004769563674927,104.10047912597656,3.295055181765023,-3.459830212616305,-87.62921557340725,-5.298694,-5.8235745,9.199416,-1.9516227,-19.035456,26.447123,26.577229,-22.50708,21.616228,14.188734,1.0248252,-1.9522257,18.364887,-22.156712,5.4126506,37.793262,-4.8087025,-12.817874,1.4114113,5.833728,-3.5496535,5.405538,11.818693,-12.601013,0.0,-7.1064606,-17.691336,-18.913908,41.493057,-15.780418,0.0
37,4.76128625869751,0.9262430667877197,104.07089233398438,3.393000983444979,-3.72970071462992,-87.37043561765408,-5.3384266,-6.0893774,9.439993,-2.0355043,-18.898144,26.418943,26.611973,-22.4839,21.540304,14.477469,1.1411409,-2.0030138,18.30719,-22.17417,4.9650903,37.824947,-4.565952,-13.009809,1.0231125,6.3099055,-3.778997,5.271664,11.558264,-12.552049,0.0,-8.133532,-18.563614,-18.658207,44.00586,-15.144591,0.0
38,4.895369052886963,0.8468656539916992,104.05123138427734,3.475149165839551,-4.011017873137328,-87.10031843080642,-5.382258,-6.348962,9.680898,-2.1359584,-18.67365,26.384094,26.673101,-22.438126,21.463396,14.755991,1.2694488,-2.091805,18.237736,-22.197994,4.285391,37.865623,-4.4038486,-13.170657,0.81477106,6.841032,-3.9828928,5.145294,11.22215,-12.468342,0.0,-9.156578,-19.429136,-18.41084,46.500866,-14.436332,0.0
39,5.018863201141357,0.7432287335395813,104.03876495361328,3.5294224313381317,-4.283601211428241,-86.79727690343013,-5.4362893,-6.5821486,9.911108,-2.2961783,-18.292952,25.998632,26.956207,-22.517694,21.620707,14.7681,1.3450614,-2.2943597,17.363161,-22.198664,2.6435776,38.95713,-4.743268,-13.652874,1.539359,7.3867655,-4.143642,4.9895635,10.854486,-12.373804,0.0,-10.1388445,-20.243042,-18.202097,48.87946,-13.756136,0.0
40,5.1228532791137695,0.6339097619056702,104.03204345703125,3.5368730915179527,-4.528678091331231,-86.43757897603038,-5.5485826,-6.77764,10.094112,-2.3433523,-18.16687,25.977453,26.981237,-22.493465,21.564777,15.119061,1.4604509,-2.3100595,17.319256,-22.216927,2.354402,38.861393,-4.4228487,-13.630637,1.0103897,7.83681,-4.224781,4.7538123,10.605816,-12.327024,0.0,-11.049229,-20.94668,-18.03568,51.06615,-13.225295,0.0
41,5.2170915603637695,0.5151734352111816,104.03544616699219,3.5005770881698766,-4.745980717595963,-86.0039032351502,-5.7155466,-6.932421,10.240641,-2.4257486,-17.953867,25.95268,27.026993,-22.447676,21.49382,15.559959,1.5771462,-2.348556,17.27081,-22.247536,1.8800496,38.776497,-4.145392,-13.593795,0.5856528,8.240609,-4.2377834,4.4284534,10.376503,-12.277234,0.0,-11.8521385,-21.565376,-17.993454,53.04886,-12.849903,0.0
42,5.318435192108154,0.37362855672836304,104.05245971679688,3.427256711929157,-4.943670627304813,-85.51165306132108,-5.921725,-7.0522647,10.360602,-2.6316004,-17.426157,25.90001,27.143446,-22.345491,21.402287,16.058615,1.6865964,-2.4770494,17.168068,-22.310564,0.8476374,38.80231,-4.061278,-13.608801,0.5881075,8.6579685,-4.202009,4.04469,10.087695,-12.196985,0.0,-12.573546,-22.110188,-18.034637,54.882225,-12.590562,0.0
