Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
43,0.789524257183075,-7.544182777404785,104.01689147949219,2.099928811721896,0.5707109372542486,-73.13745589179844,1.9081385,-1.9194909,10.195426,-16.432634,-9.728957,30.791386,23.64091,4.065106,47.105606,-6.0427117,-2.8825967,-7.450533,19.414568,-40.515087,39.578564,17.90323,-21.583347,7.802701,16.861568,-4.332907,2.7949219,27.799137,29.892021,-22.227346,0.0,3.9913924,-9.138778,-34.700542,28.617266,-25.549765,0.0
44,0.9037454724311829,-7.886069297790527,103.83860778808594,2.630041758808376,0.3142233637060582,-71.9771518777454,2.2584894,-2.4572995,10.369543,-17.68128,-9.676341,31.110922,23.609024,4.993032,47.421932,-6.1470165,-3.0266716,-7.498814,18.512154,-40.254288,39.794132,16.945728,-21.93695,7.1764555,15.607688,-4.0405135,2.0622733,26.756025,29.960428,-22.43806,0.0,3.1186247,-11.090314,-35.812626,32.752613,-25.863436,0.0
45,1.0372980833053589,-8.2516450881958,103.66883087158203,3.0895777770347803,0.042934016379738,-70.81087788657852,2.5925033,-2.9027448,10.577798,-18.9338,-9.640745,31.409534,23.564394,5.920872,47.74255,-6.4456673,-3.1611934,-7.4967494,17.517368,-40.05944,40.032375,15.980943,-22.466728,6.1968355,14.191794,-3.7139049,1.4156549,25.718122,30.017607,-22.651054,0.0,2.1943438,-13.159115,-36.833164,37.1823,-25.624514,0.0
46,1.173374056816101,-8.613326072692871,103.51060485839844,3.5025041813268016,-0.2519561842829246,-69.63881214061948,2.9177394,-3.291289,10.826952,-20.193338,-9.617584,31.68362,23.511929,6.8682303,48.075256,-6.882853,-3.2987452,-7.458952,16.432806,-39.919937,40.297066,14.989756,-23.12011,4.9424524,12.584422,-3.364698,0.83338445,24.687302,30.084007,-22.857656,0.0,1.2285494,-15.346806,-37.722324,41.89245,-24.971064,0.0
47,1.3203548192977905,-8.972946166992188,103.36873626708984,3.8581240401783643,-0.5668851882750728,-68.4788801671798,3.2388804,-3.6124737,11.105963,-21.444572,-9.583774,31.93014,23.451038,7.860084,48.436924,-7.3891125,-3.4497352,-7.42621,15.266206,-39.80787,40.594494,13.903686,-23.75171,3.5939682,10.952252,-2.9809325,0.32179934,23.671091,30.13843,-23.059078,0.0,0.20329794,-17.570353,-38.37294,46.685577,-23.991222,0.0
48,1.489192008972168,-9.357078552246094,103.23558807373047,4.146601493899435,-0.8978022887775269,-67.34873336061449,3.5604613,-3.8559155,11.403541,-22.67177,-9.51382,32.146084,23.381098,8.9233265,48.844692,-7.894153,-3.6240375,-7.4391923,14.027954,-39.69582,40.92666,12.658817,-24.209145,2.3188243,9.468383,-2.5479593,-0.107424766,22.675594,30.174435,-23.272177,0.0,-0.9183051,-19.7289,-38.678196,51.35621,-22.773832,0.0
49,1.6458470821380615,-9.733884811401367,103.11383056640625,4.364992799820984,-1.249901245522144,-66.25741168458802,3.8907945,-4.007987,11.729566,-23.86908,-9.38856,32.324223,23.297264,10.079367,49.2989,-8.378427,-3.8216922,-7.513994,12.725488,-39.584812,41.292957,11.233758,-24.458107,1.1299275,8.136394,-2.0767994,-0.44332638,21.703342,30.201622,-23.493809,0.0,-2.2441719,-21.83241,-38.535557,56.007393,-21.234228,0.0
50,1.8275644779205322,-10.126630783081055,103.0042495727539,4.51839624104794,-1.6203311138471146,-65.19196427163305,4.223024,-4.0755486,12.083781,-25.045214,-9.225986,32.458763,23.203455,11.311899,49.803276,-8.874279,-4.0379725,-7.629116,11.359446,-39.483612,41.69319,9.660283,-24.584368,-0.059428617,6.8808618,-1.5496846,-0.70532227,20.755713,30.200619,-23.724178,0.0,-3.817942,-23.855042,-37.89484,60.695347,-19.25825,0.0
51,2.0029690265655518,-10.553807258605957,102.91226196289062,4.609482199023584,-1.9910420660505042,-64.13763626657635,4.539456,-4.081667,12.439637,-26.205498,-9.055049,32.552265,23.1115,12.590931,50.374905,-9.390053,-4.275154,-7.767472,9.926988,-39.377087,42.134403,7.954362,-24.59938,-1.2399856,5.75966,-0.9906942,-0.87806386,19.81459,30.16737,-23.942383,0.0,-5.592331,-25.651787,-36.785133,65.174034,-16.97962,0.0
52,2.144864559173584,-10.99262809753418,102.83285522460938,4.643845761512043,-2.3435844781412385,-63.0813618536148,4.8239117,-4.0540824,12.771127,-27.355534,-8.904394,32.61525,23.032389,13.885554,51.02168,-9.93674,-4.5349045,-7.910087,8.419653,-39.235928,42.625042,6.143236,-24.516266,-2.4024563,4.8295135,-0.46288776,-0.9478519,18.858473,30.148874,-24.143143,0.0,-7.474698,-27.126324,-35.348263,69.218315,-14.605509,0.0
