Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
44,-0.6031848192214966,-12.63919448852539,64.34223937988281,-2.490775482280931,12.449530554950153,-114.55981407648056,6.26284,-16.572853,-2.7834904,-50.898045,35.023605,-89.15886,13.986542,10.452438,6.5353026,14.547768,55.9215,48.278473,52.376995,-9.272493,-9.240478,-11.876699,10.7097645,10.805599,-2.8878007,17.807379,10.276438,-18.271706,-9.761752,-61.27107,-1.3898153,-7.1818776,44.757576,-17.979965,8.570978
45,-0.6691271662712097,-13.115689277648926,64.21051025390625,-2.501423476674406,12.489550601850537,-114.41422754266002,6.0984035,-16.384743,-2.944054,-50.630642,35.16504,-89.38347,14.087444,10.426443,6.6023536,14.605883,56.08521,48.292477,52.0093,-9.4979105,-9.02609,-11.942826,10.943849,10.94578,-2.7208066,17.30919,10.7272835,-18.192411,-9.929691,-61.453804,-1.1813194,-6.701763,45.008915,-17.97526,8.553211
46,-0.7348399758338928,-13.611066818237305,64.07586669921875,-2.524153431765405,12.519930490744729,-114.26898701785694,5.90345,-16.133024,-3.1255326,-50.3321,35.393436,-89.51415,14.095942,10.405027,6.7036333,14.677061,56.274185,48.34418,51.56753,-9.69782,-8.636011,-12.124116,11.181042,11.438546,-2.6439416,16.775187,10.527998,-17.759588,-10.117174,-61.515625,-0.91168815,-6.0892954,45.365456,-17.637072,8.305175
47,-0.811777651309967,-14.096731185913086,63.963985443115234,-2.5640067449248813,12.548809655838422,-114.11455788255769,5.7363234,-15.902689,-3.2640707,-50.114292,35.57554,-89.52569,14.236148,10.397554,6.752351,14.734457,56.42113,48.392002,51.184444,-9.91553,-8.257994,-12.259752,11.4115305,11.886384,-2.5232356,16.219687,10.414844,-17.280043,-10.310491,-61.52619,-0.634688,-5.484987,45.823017,-17.04032,7.8441534
48,-0.8817777037620544,-14.596035957336426,63.85341262817383,-2.6257903254795787,12.583417079575257,-113.94071145013481,5.5968513,-15.717164,-3.3827136,-49.93321,35.756607,-89.43999,14.421572,10.441404,6.7897277,14.781401,56.56424,48.432858,50.84989,-10.144028,-8.000146,-12.3134985,11.625377,11.965686,-2.262042,15.647861,10.970954,-16.988173,-10.495092,-61.555527,-0.39385003,-4.996976,46.36407,-16.071896,7.1119957
49,-0.9585777521133423,-15.140682220458984,63.73854446411133,-2.717980938101059,12.6350880040315,-113.7424009993027,5.4755607,-15.558947,-3.4966884,-49.76408,35.967075,-89.26721,14.6593,10.554029,6.8207774,14.815947,56.73039,48.442528,50.54678,-10.359339,-7.8968916,-12.243365,11.817499,12.436111,-2.0741374,15.032696,10.748622,-16.258656,-10.658945,-61.645344,-0.21470954,-4.6935554,47.056393,-14.662235,5.954308
50,-1.0367743968963623,-15.700446128845215,63.63201141357422,-2.833505372828888,12.698241381759182,-113.52514876621171,5.377736,-15.427699,-3.605273,-49.609413,36.20468,-88.99911,14.941388,10.716167,6.843126,14.833188,56.92463,48.416588,50.25716,-10.54622,-7.8904305,-12.079858,11.993301,12.667268,-1.7841334,14.404523,10.941726,-15.623994,-10.823809,-61.75059,-0.07799066,-4.524557,47.879482,-12.866926,4.5061564
51,-1.1278603076934814,-16.25529670715332,63.552696228027344,-2.953014691386799,12.755665385258162,-113.29548032778722,5.2785277,-15.311159,-3.7159028,-49.459774,36.48988,-88.63518,15.169764,10.92442,6.9060693,14.83141,57.16932,48.3674,49.92163,-10.696432,-7.9103737,-11.882525,12.155778,13.005774,-1.5102293,13.745753,10.942416,-14.770066,-10.996101,-61.802074,0.016419506,-4.4429197,48.683174,-10.938596,3.1638672
52,-1.228238582611084,-16.80470085144043,63.49074935913086,-3.0700157748692583,12.786846306227153,-113.05934066933062,5.1779947,-15.224517,-3.8079567,-49.341568,36.770454,-88.15948,15.3109865,11.154276,7.001501,14.811158,57.43329,48.33979,49.54912,-10.855029,-7.907838,-11.713609,12.312218,13.3652115,-1.2373383,13.051669,10.911359,-13.704199,-11.178938,-61.724,0.07161341,-4.396706,49.308304,-9.120164,2.223661
53,-1.3189364671707153,-17.362241744995117,63.43682861328125,-3.190534144052294,12.795333998264972,-112.80135286116733,5.0808206,-15.188622,-3.8749402,-49.259808,37.01077,-87.585594,15.4288025,11.407268,7.060688,14.777255,57.704346,48.35337,49.205395,-11.066413,-7.8995786,-11.609822,12.477128,13.726902,-0.93667096,12.279635,10.874581,-12.447355,-11.370269,-61.487373,0.054618817,-4.39446,49.684116,-7.5198464,1.723554
