Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
38,0.49141356348991394,-0.2359345555305481,67.63298797607422,-1.3623105433829432,10.393922993480505,-94.64234998879935,3.6707687,-20.001955,28.795553,-41.030956,12.963115,-101.56128,20.860563,13.662326,12.0712595,29.120647,38.996,6.159135,107.75232,3.9503908,-2.2915416,-18.710596,2.7608252,-20.228983,8.540863,18.486408,30.492716,-19.780643,-4.630881,-21.649958,-5.41415,-7.1476808,30.107527,-17.884228,4.5184493
39,0.4997795522212982,-0.32900646328926086,67.51091766357422,-1.4123423057402267,11.101465318062008,-94.6774259936007,3.6461434,-20.001955,29.44606,-41.72625,11.420143,-100.713104,20.065886,13.064992,12.544621,29.679346,40.129097,4.1343803,106.49007,4.103513,-2.3414438,-18.644615,2.7302828,-21.87778,8.868014,18.373825,32.22107,-20.498838,-4.5812387,-23.39114,-5.513101,-6.9886293,31.875917,-18.554792,4.39649
40,0.5049451589584351,-0.41713789105415344,67.36170196533203,-1.467785283972573,11.83358699700762,-94.71613627432666,3.6223385,-20.001955,29.903496,-42.691784,10.030931,-99.55951,19.689562,12.724491,12.904935,30.096756,41.494915,2.2243123,104.97785,4.476045,-2.3093748,-18.67274,2.7032897,-23.637362,9.228635,18.242296,34.093624,-21.271463,-4.535072,-25.23517,-5.6110377,-6.819446,33.768356,-19.266687,4.2873487
41,0.5129070281982422,-0.5060330033302307,67.18486022949219,-1.530726613959202,12.585907247053024,-94.75534788336077,3.5997698,-20.001955,30.244425,-43.902504,8.769352,-98.13494,19.746908,12.759019,13.140888,30.458635,43.03664,0.41787654,103.16614,5.000482,-2.1313365,-18.936695,2.670295,-25.488014,9.619223,18.094864,36.09504,-22.103943,-4.488427,-27.164717,-5.7031684,-6.631979,35.76599,-20.012138,4.1954865
42,0.521658182144165,-0.5926936864852905,66.9751968383789,-1.599015846694928,13.357962682662697,-94.79709145359342,3.5849996,-20.001955,30.51771,-45.344273,7.591606,-96.4266,20.1322,12.984845,13.270047,30.795166,44.73867,-1.3295223,101.05443,5.64719,-1.8591108,-19.299427,2.6350589,-27.433054,10.037731,17.928045,38.225807,-22.992167,-4.442199,-29.188019,-5.792473,-6.428777,37.88247,-20.796986,4.112298
43,0.52921062707901,-0.6732240319252014,66.72550964355469,-1.6698826728913116,14.159622046238832,-94.84897892513658,3.574579,-20.001955,30.729416,-46.968307,6.4194803,-94.49748,20.743488,13.237826,13.348567,31.09206,46.57117,-3.0758834,98.83587,6.381867,-1.5418187,-19.664335,2.616978,-29.504934,10.480547,17.73365,40.509953,-23.930521,-4.3988013,-31.335032,-5.894416,-6.2224946,40.15334,-21.638727,4.0428696
44,0.5367665886878967,-0.7584139704704285,66.43148803710938,-1.7422583557995528,15.000476558587494,-94.91942729657245,3.563695,-20.001955,30.872,-48.707558,5.1962495,-92.41035,21.458452,13.360422,13.448572,31.324312,48.496853,-4.8626595,96.71208,7.1552744,-1.2352117,-19.938923,2.63601,-31.71295,10.937764,17.507647,42.952282,-24.917776,-4.361045,-33.613354,-6.026635,-6.0251865,42.594566,-22.556694,3.9964156
45,0.5505780577659607,-0.8519023656845093,66.07905578613281,-1.8178543832508105,15.918546975849445,-95.01479334746142,3.5516887,-20.001955,30.945595,-50.544163,3.9456136,-90.110985,22.282867,13.3242445,13.581106,31.48588,50.5157,-6.743941,94.68073,7.984553,-0.9787132,-20.1123,2.6950386,-34.14542,11.4157,17.24337,45.63852,-25.978521,-4.3223386,-36.115173,-6.198932,-5.8134346,45.288273,-23.561922,3.9885678
46,0.5673301219940186,-0.9488031268119812,65.6657485961914,-1.8997728325149186,16.89639570485599,-95.13115025174243,3.5408556,-20.001955,30.959211,-52.47888,2.6956935,-87.5973,23.201235,13.205639,13.740418,31.594482,52.632286,-8.671523,92.65583,8.836507,-0.7292428,-20.246305,2.784582,-36.76673,11.916614,16.944088,48.534588,-27.102612,-4.2878656,-38.800495,-6.398878,-5.5868354,48.19014,-24.637648,4.0104575
47,0.5864802002906799,-1.0353617668151855,65.20113372802734,-1.9878447438277194,17.861290281067596,-95.26165615112298,3.5272977,-20.001955,30.914335,-54.45886,1.413139,-85.02387,24.050598,13.018094,13.979493,31.655867,54.79952,-10.511236,90.726494,9.564673,-0.43378323,-20.365364,2.9068635,-39.439972,12.415607,16.61473,51.518356,-28.259409,-4.2541995,-41.521732,-6.626466,-5.377544,51.18209,-25.775408,4.0401187
