Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
43,3.5291028022766113,-0.01313239336013794,67.23770141601562,0.47847484802988105,0.5789276640096256,-91.515949480302,-2.7534318,-11.914289,2.1578736,-68.875046,47.33045,-49.879196,7.547636,8.036283,1.2231847,2.1389318,62.41518,21.085222,39.250767,1.0267079,5.6015,-8.120963,6.801764,-0.12417785,-0.06842299,1.5881345,11.3682165,-10.277562,-1.4186127,-10.785419,-17.593079,-22.006546,39.873425,-2.1158144,10.067013
44,3.6167514324188232,-0.06469860672950745,67.26143646240234,0.3218289841714147,0.4791897053722166,-91.21918009516332,-2.9586036,-11.490027,1.972423,-68.72876,47.55957,-49.908623,7.74054,8.14926,1.2403628,2.1033244,61.840954,20.27373,39.209618,0.81301224,5.733661,-8.16115,6.9973545,-0.058934677,0.01910625,1.1094123,11.369869,-10.267201,-1.3462429,-11.419355,-17.960655,-22.352257,41.335495,-1.9928683,9.304611
45,3.6920456886291504,-0.13305284082889557,67.2839126586914,0.14637784942033527,0.40008737257331883,-90.89512359703923,-3.2074215,-11.071241,1.7756608,-68.539474,47.795174,-49.94976,7.848897,8.23483,1.3299822,2.0499802,61.25394,19.43349,39.153133,0.6622523,5.906558,-8.206118,7.158078,-0.0047438988,0.13843536,0.63827634,11.375764,-10.271715,-1.287974,-11.929213,-18.236267,-22.736738,42.477478,-1.9879267,8.809684
46,3.7708516120910645,-0.21130628883838654,67.30841827392578,-0.049346987361592785,0.3381996950310247,-90.5474293502841,-3.4912643,-10.651531,1.5669621,-68.30649,48.040348,-50.008083,7.900221,8.304161,1.4760902,1.9788419,60.655273,18.568766,39.079327,0.5503178,6.1046977,-8.249915,7.300887,0.035143964,0.27810633,0.16031358,11.384719,-10.283793,-1.2307098,-12.343849,-18.437408,-23.171247,43.380383,-2.1105964,8.474004
47,3.844193696975708,-0.3002181649208069,67.33211517333984,-0.2519636087526111,0.2874000966163904,-90.18290487744679,-3.7907536,-10.24564,1.35482,-68.04629,48.259216,-50.084316,7.9298654,8.373098,1.6356442,1.8903338,60.03662,17.668182,38.975952,0.44618106,6.3029423,-8.290693,7.415782,0.072280355,0.43119562,-0.30631456,11.3962,-10.306468,-1.1809361,-12.705645,-18.559755,-23.569817,44.06956,-2.2808185,8.252272
48,3.9117283821105957,-0.3960687518119812,67.35527801513672,-0.4474077601942266,0.24148452077597096,-89.80846391765394,-4.0866737,-9.86898,1.1521233,-67.7836,48.407986,-50.175358,7.983461,8.457622,1.7648698,1.7861856,59.38716,16.721426,38.833668,0.3150449,6.4758444,-8.324783,7.49266,0.11675128,0.5828983,-0.74280125,11.408121,-10.339183,-1.1374999,-13.060012,-18.60008,-23.846697,44.57328,-2.420927,8.09823
49,3.966461420059204,-0.4938289523124695,67.37720489501953,-0.6378441239397759,0.20036886385999167,-89.41923358849836,-4.3757305,-9.515768,0.963074,-67.5327,48.474102,-50.275898,8.106287,8.572728,1.8566235,1.670385,58.703075,15.716271,38.65026,0.1419823,6.610846,-8.35616,7.5183105,0.1662404,0.7404875,-1.1401025,11.42073,-10.378351,-1.1057285,-13.417251,-18.54183,-23.97705,44.87925,-2.5183566,8.021802
50,4.020091533660889,-0.6010926961898804,67.39469909667969,-0.8287066691415853,0.16700869870524818,-89.01394011016293,-4.6672683,-9.179661,0.7855172,-67.29239,48.46947,-50.379852,8.278812,8.706083,1.9324454,1.5439407,57.98567,14.659773,38.432987,-0.054448616,6.7234945,-8.382437,7.5017486,0.17654714,0.9000045,-1.5098976,11.518103,-10.467701,-1.0771782,-13.754611,-18.38636,-24.01026,44.974907,-2.608462,8.042371
51,4.070870399475098,-0.7085062265396118,67.40740203857422,-1.0137864537450136,0.14005080720733415,-88.60507881064264,-4.961268,-8.878487,0.6239104,-67.06249,48.38757,-50.485516,8.448424,8.832384,1.9914173,1.4020729,57.230175,13.572219,38.186596,-0.25893578,6.830732,-8.390468,7.4664397,0.07655302,1.0519806,-1.8660929,11.817813,-10.653804,-1.0515683,-14.072456,-18.165419,-23.96941,44.897377,-2.689859,8.126416
52,4.110226631164551,-0.8164588212966919,67.41752624511719,-1.1859107506153008,0.11725027702698355,-88.20484883697328,-5.2576537,-8.630108,0.48710346,-66.84238,48.217194,-50.59495,8.566712,8.926918,2.0327096,1.2362705,56.427525,12.4801035,37.913918,-0.46050853,6.9493155,-8.36753,7.4355397,-0.025718296,1.19798,-2.2197943,12.118841,-10.844136,-1.0350758,-14.373007,-17.906525,-23.875944,44.68562,-2.7628596,8.24015
53,4.153048038482666,-0.9364180564880371,67.42764282226562,-1.3470843892293436,0.09716456102113298,-87.8111798723111,-5.562661,-8.445346,0.38202253,-66.63581,47.937183,-50.71409,8.656357,8.993509,2.0321848,1.041505,55.57229,11.386266,37.61012,-0.67387533,7.090482,-8.289155,7.4109845,-0.07466762,1.3315356,-2.573749,12.33789,-11.011338,-1.0173182,-14.659702,-17.60477,-23.710155,44.337234,-2.8360007,8.383401
54,4.184764385223389,-1.0500404834747314,67.43569946289062,-1.4977571986775662,0.08086141164022619,-87.41913303311087,-5.873988,-8.312517,0.30961448,-66.442345,47.551376,-50.84506,8.738637,9.04253,1.9977912,0.81474483,54.664474,10.288709,37.26691,-0.90578794,7.244437,-8.167448,7.381739,-0.14284036,1.460692,-2.922868,12.580554,-11.18823,-1.0078179,-14.931402,-17.24926,-23.467836,43.83861,-2.9086812,8.569028
