Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
43,0.9241657257080078,-5.229237079620361,77.40444946289062,2.089975054468354,0.4713674619383367,-73.11689590648861,-2.3378074,4.7349954,29.558807,25.23046,-19.4118,-1.2327352,3.962184,-13.844426,-33.536255,28.290415,-24.51764,5.677264,10.423933,-0.5692725,16.225554,6.0559173,17.78393,-11.22402,61.076313,3.2191377,-1.3594692,0.6889603,-5.688785,-20.800787,47.81478,49.885323,-19.32681,5.7432995,11.052071
44,1.0417529344558716,-5.492176055908203,77.28960418701172,2.6010477628721174,0.21755232610881195,-71.95910926242783,-2.0115345,3.7570589,28.569448,24.964537,-19.417831,-1.1297623,3.3923008,-15.729286,-34.426212,32.036625,-24.789606,4.983232,10.895095,-1.1534413,16.394207,6.7190824,18.058882,-10.467318,60.812157,3.1889224,-1.407979,0.8313821,-6.258064,-20.775307,47.557476,48.718197,-19.878063,5.3298616,9.719302
45,1.1663519144058228,-5.773306846618652,77.17887115478516,3.0421011465498027,-0.04865959538240667,-70.79551037446411,-1.6769879,2.8857431,27.564157,24.755617,-19.45891,-1.0520488,2.757533,-17.649378,-35.214787,36.029663,-24.493477,4.068022,11.363069,-1.6736884,16.58156,7.3898478,18.352335,-9.67988,60.526585,2.9786499,-1.4749293,1.0163037,-6.8685265,-20.780148,47.30262,47.549908,-20.673643,4.6165195,8.171442
46,1.2893637418746948,-6.053142070770264,77.07659912109375,3.4369624819246805,-0.3359511702851665,-69.62626552716793,-1.327232,2.0872643,26.550823,24.582876,-19.506935,-0.97895956,2.075749,-19.63264,-35.917038,40.2725,-23.771173,2.9980564,11.832284,-2.1520326,16.797142,8.06699,18.661118,-8.861404,60.224297,2.6297715,-1.5658448,1.2382226,-7.511397,-20.822317,47.051765,46.344185,-21.65453,3.679133,6.3882055
47,1.4169303178787231,-6.3332200050354,76.98815155029297,3.7711668278929187,-0.6392667035022305,-68.47015604225997,-0.95324206,1.3734692,25.533924,24.42613,-19.562794,-0.91762805,1.3580765,-21.593912,-36.499214,44.539337,-22.695908,1.7409725,12.308495,-2.574238,17.025637,8.759694,18.981293,-8.001531,59.90347,2.2016711,-1.6802801,1.4687314,-8.171881,-20.906631,46.793575,44.991417,-22.654583,2.661592,4.568465
48,1.5560977458953857,-6.633253574371338,76.91004180908203,4.03088051204808,-0.9529996144980931,-67.34582920677664,-0.54338557,0.7623321,24.516333,24.279182,-19.641659,-0.88145393,0.60946065,-23.444113,-36.94249,48.606136,-21.349266,0.25260732,12.797158,-2.9276946,17.250456,9.477819,19.30829,-7.0834866,59.56083,1.7583516,-1.8158501,1.6777991,-8.832783,-21.036837,46.508682,43.38537,-23.503868,1.6936452,2.9236732
49,1.6803698539733887,-6.930232048034668,76.84589385986328,4.208717676693016,-1.2799811738704139,-66.26333698928957,-0.11065976,0.27190393,23.502796,24.15198,-19.740097,-0.87176824,-0.20930202,-25.213268,-37.26376,52.551975,-19.649313,-1.626121,13.312433,-3.1989343,17.473299,10.221587,19.635176,-6.090297,59.186413,1.3215952,-1.9679302,1.8565795,-9.474664,-21.218752,46.182224,41.49088,-24.17066,0.7817972,1.4713233
50,1.8200867176055908,-7.240680694580078,76.79608917236328,4.311126726765948,-1.6183211993067907,-65.20914270161238,0.36675933,-0.12471103,22.491781,24.012331,-19.8524,-0.8786505,-1.0858065,-26.970943,-37.529057,56.4937,-17.526512,-3.8818626,13.844481,-3.390656,17.696005,10.983328,19.955442,-5.0234323,58.790627,0.8666626,-2.1382046,2.016324,-10.094067,-21.457952,45.814518,39.346897,-24.75,-0.14938016,0.1303811
51,1.9567015171051025,-7.576630115509033,76.76316833496094,4.347090658158348,-1.9547698585271842,-64.16678401398524,0.8726514,-0.42648315,21.472328,23.853598,-19.959507,-0.9137922,-1.9562483,-28.67426,-37.774002,60.275043,-15.16829,-6.2401886,14.364301,-3.5188167,17.903109,11.759249,20.266304,-3.8995025,58.39984,0.38323867,-2.3328137,2.1588726,-10.702569,-21.75579,45.41368,36.959404,-25.240429,-1.1022131,-1.0290867
52,2.0735573768615723,-7.919050693511963,76.74168395996094,4.330043010148382,-2.2761775546271186,-63.12129837934253,1.3553668,-0.6348405,20.43919,23.718735,-20.058979,-0.97763,-2.7783794,-30.254318,-37.99052,63.726425,-12.803494,-8.385072,14.8441925,-3.6049292,18.08187,12.546659,20.568924,-2.7415926,58.037926,-0.14582705,-2.5581455,2.2871895,-11.318322,-22.10884,44.992176,34.339725,-25.631678,-2.076764,-1.9413232
53,2.1963655948638916,-8.268383979797363,76.730712890625,4.255947402984637,-2.5922589329453634,-62.07993719352994,1.8341292,-0.75427747,19.401356,23.609484,-20.16308,-1.0650178,-3.5299976,-31.70926,-38.20138,66.78702,-10.106671,-10.386421,15.28662,-3.6470873,18.241028,13.357396,20.865788,-1.555653,57.69513,-0.76942325,-2.8334963,2.4054072,-11.941205,-22.515217,44.55571,31.449106,-25.864779,-3.106042,-2.560166
54,2.3165764808654785,-8.62677001953125,76.73527526855469,4.121562463360261,-2.9031560454606438,-61.04604822394129,2.3174443,-0.7812479,18.360687,23.506842,-20.26542,-1.1780975,-4.24092,-33.08379,-38.410316,69.56451,-7.0733824,-12.366012,15.702948,-3.6377816,18.380947,14.187724,21.156834,-0.340398,57.366455,-1.4741069,-3.1503239,2.5110385,-12.564138,-22.974676,44.10814,28.29929,-25.935278,-4.186621,-2.9233103
