Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
31,-0.40232744812965393,-3.562023162841797,101.40550231933594,-2.227404905868845,0.9848474032404122,-86.19725994796367,1.2547759,3.0206752,17.622654,-18.75701,-6.1216617,-10.598368,-11.008473,53.24574,70.70399,-9.396532,2.6134698,6.7525015,-9.899858,11.557055,-14.765534,72.67116,2.689705,-2.3879771,2.0363467,-11.685783,11.469445,27.730003,34.865425,-2.883045,-18.440084,1.760157,-2.382947,-20.62532,15.397631,7.148192,-16.703503
32,-0.32094424962997437,-3.8392369747161865,101.315185546875,-2.1918996876434855,0.995890832607306,-85.28453264293188,1.7050544,3.0638585,17.549318,-18.725397,-7.2138104,-10.751249,-10.851345,54.14397,70.57652,-10.72567,3.4378104,7.9519005,-9.604969,11.671333,-14.290272,72.74048,2.2837462,-2.3854423,2.0227685,-11.467023,11.411427,28.643673,34.763428,-2.856663,-18.716906,2.0174582,-2.4778514,-21.58444,15.686517,7.299005,-17.097183
33,-0.2345336377620697,-4.128249168395996,101.201416015625,-2.063324454913871,1.0111576962303235,-84.32110367428578,2.1331377,2.9907372,17.43656,-18.670763,-8.339064,-10.920549,-10.680596,54.77318,70.31981,-11.865717,4.173489,9.154961,-9.271929,11.811143,-13.817372,72.81353,1.939858,-2.3327851,2.0083237,-11.15444,11.2308235,29.5507,34.5594,-2.9020596,-19.055758,2.0677826,-2.748414,-22.45051,16.364138,7.4772944,-17.67943
34,-0.1390010565519333,-4.403470993041992,101.07550811767578,-1.8835494774458594,1.0290082105833889,-83.30148544456408,2.5436244,2.8482158,17.28605,-18.58723,-9.507579,-11.088631,-10.499437,55.169044,69.928665,-12.954358,4.858286,10.376857,-8.899695,11.974317,-13.349363,72.88412,1.6306108,-2.2316027,1.9849329,-10.7103815,10.945856,30.490353,34.17723,-3.2223506,-19.446053,2.0310981,-3.1143508,-23.307535,17.21023,7.6710415,-18.335485
35,-0.0542391799390316,-4.701786994934082,100.94833374023438,-1.647232694729369,1.0456364490221932,-82.24298509710466,2.950871,2.6291835,17.117085,-18.477057,-10.709827,-11.268837,-10.314741,55.395775,69.43156,-13.94237,5.446428,11.436112,-8.505779,12.162021,-12.891816,72.9535,1.3917606,-2.1107311,1.9615613,-10.320105,10.490336,30.898098,33.732826,-3.65157,-19.748478,2.0225718,-3.5381083,-24.20984,18.068636,7.8725567,-19.006273
36,0.04049007594585419,-5.028024673461914,100.81062316894531,-1.3483398745264752,1.0571294823152468,-81.16330967766406,3.367033,2.3262603,16.94972,-18.343546,-11.933879,-11.475967,-10.135162,55.524815,68.85353,-14.769703,5.901578,12.148788,-8.105474,12.377292,-12.448649,73.019844,1.2576281,-1.9985731,1.9459076,-10.074056,9.898141,30.601349,33.351715,-3.9492671,-19.920597,2.0013976,-4.0552034,-25.112055,19.018784,8.091835,-19.71945
37,0.15359832346439362,-5.350778102874756,100.68440246582031,-0.9756699863833135,1.074799649808711,-80.05745511048748,3.78431,1.925852,16.76942,-18.18138,-13.171218,-11.715267,-9.963976,55.55436,68.18175,-15.337897,6.2408776,12.47188,-7.68817,12.620795,-12.031635,73.07892,1.2751777,-1.8897139,1.9330971,-9.884404,9.20581,29.766022,32.97833,-4.1391788,-20.034393,1.7447078,-4.7340074,-25.882332,20.327885,8.305744,-20.568995
38,0.26926013827323914,-5.673511981964111,100.5528793334961,-0.5363237387469469,1.092810307025966,-78.91900023761079,4.19664,1.4366719,16.576065,-17.991238,-14.426947,-11.982146,-9.802016,55.465366,67.40062,-15.687829,6.494417,12.494881,-7.248062,12.892387,-11.632958,73.12848,1.4103363,-1.7729957,1.9195757,-9.807674,8.440206,28.550352,32.730015,-4.3438,-20.210573,1.4751467,-5.5027018,-26.664368,21.67768,8.507632,-21.418629
39,0.371629923582077,-5.989810943603516,100.41220092773438,-0.05130550676193557,1.0818777172202088,-77.76357305498236,4.6152434,0.88560253,16.411793,-17.791584,-15.705722,-12.2748995,-9.654731,55.30728,66.52703,-15.967328,6.6487837,12.232428,-6.80378,13.195413,-11.219332,73.16603,1.581002,-1.668501,1.9133941,-9.709891,7.628089,27.240355,32.49901,-4.554527,-20.3707,1.1004775,-6.397744,-27.397738,23.2832,8.662257,-22.317871
40,0.47904035449028015,-6.304842948913574,100.25477600097656,0.45708306790114234,1.013650278992334,-76.60709748510949,5.0458922,0.29964998,16.318611,-17.59967,-17.006222,-12.594591,-9.530242,55.14702,65.57637,-16.314226,6.690931,11.6994915,-6.3676367,13.535024,-10.748241,73.18354,1.7080384,-1.5958191,1.9213562,-9.58009,6.8378353,26.039425,32.370453,-4.6976333,-20.53172,0.6205199,-7.4232874,-28.098032,25.209011,8.71804,-23.202494
41,0.5910022854804993,-6.636938571929932,100.08673858642578,1.0121799930590385,0.8734204773764578,-75.44991180835488,5.492933,-0.34645516,16.321882,-17.429699,-18.331577,-12.943114,-9.429667,54.995106,64.526794,-16.71144,6.6739125,10.85361,-5.9402976,13.919251,-10.196077,73.17089,1.8227372,-1.562988,1.9353445,-9.395577,6.051594,24.9994,32.348995,-4.750205,-20.683006,0.02754037,-8.630672,-28.807545,27.535376,8.627893,-24.02363
42,0.715816080570221,-6.974915981292725,99.91249084472656,1.61336058244653,0.6760597455543805,-74.2859939481322,5.945187,-1.0547906,16.397799,-17.269693,-19.672026,-13.32417,-9.352247,54.838642,63.371483,-17.093334,6.5955853,9.7021675,-5.5049343,14.348425,-9.5734,73.12338,1.9538301,-1.5579276,1.9496742,-9.169131,5.240477,24.013382,32.39385,-4.748867,-20.822397,-0.68116456,-10.038309,-29.561945,30.24965,8.357668,-24.684315
43,0.8337931036949158,-7.2989912033081055,99.7291030883789,2.2014451155762473,0.4404997030419557,-73.12144665332067,6.3844976,-1.761512,16.511253,-17.097464,-21.00626,-13.734632,-9.3054,54.70584,62.14329,-17.537088,6.3623834,8.333771,-5.0453243,14.812929,-8.887854,73.03849,2.021802,-1.5678428,1.9761277,-8.942345,4.4680476,23.039845,32.506676,-4.725738,-20.965918,-1.4746176,-11.591126,-30.379713,33.241264,7.86382,-24.975986
44,0.940392255783081,-7.62631368637085,99.55791473388672,2.7180407853212145,0.1882208928696841,-71.9614604201615,6.790495,-2.4018288,16.624622,-16.892458,-22.311634,-14.167823,-9.300977,54.632336,60.86675,-18.118397,5.8849525,6.833337,-4.549167,15.297417,-8.144544,72.92511,1.950311,-1.5856184,2.028277,-8.707177,3.78393,22.06579,32.630962,-4.717261,-21.114847,-2.3661237,-13.239627,-31.207788,36.459316,7.102441,-24.711458
45,1.0631439685821533,-7.976017951965332,99.39602661132812,3.1587866844832324,-0.0765272016538869,-70.7966692632516,7.1514316,-2.9660397,16.730612,-16.656569,-23.587465,-14.6054945,-9.348601,54.64808,59.574677,-18.942614,5.090151,5.1034365,-4.0202923,15.793118,-7.3498254,72.79701,1.6945354,-1.613588,2.1222243,-8.4530945,3.1822662,21.09372,32.75698,-4.722346,-21.27651,-3.3809004,-14.996389,-31.97491,39.983868,6.1207147,-23.889847
46,1.1865090131759644,-8.321395874023438,99.24657440185547,3.549044912070059,-0.3622840085397651,-69.6270670698016,7.4781237,-3.4781928,16.84574,-16.398937,-24.842218,-15.053295,-9.451198,54.73716,58.237797,-19.960007,4.0616274,3.1256292,-3.4630258,16.299309,-6.4960318,72.652954,1.3066279,-1.6586517,2.2486348,-8.186282,2.6409192,20.130642,32.89507,-4.723418,-21.434368,-4.515226,-16.880463,-32.647785,43.81081,4.959213,-22.6493
47,1.3174229860305786,-8.664048194885254,99.11448669433594,3.875452849391135,-0.664215958876256,-68.47129426019191,7.782756,-3.924867,16.966026,-16.109015,-26.067156,-15.534903,-9.609238,54.86241,56.773415,-21.009083,2.9380128,1.1088431,-2.8666222,16.81034,-5.567936,72.47984,0.855964,-1.7202511,2.3828127,-7.8987837,2.1705587,19.183596,33.03099,-4.727529,-21.593092,-5.745412,-18.821047,-33.188084,47.73708,3.564999,-21.087004
48,1.4651978015899658,-9.029450416564941,98.99287414550781,4.12528930046409,-0.9769094928598926,-67.34775311002359,8.075232,-4.294775,17.083776,-15.769816,-27.250925,-16.071365,-9.82419,54.984367,55.095383,-21.918282,1.843104,-0.7245343,-2.2204337,17.318079,-4.5458436,72.26866,0.41393816,-1.7971883,2.5017004,-7.58262,1.7868541,18.255913,33.165207,-4.747469,-21.771202,-7.049355,-20.73213,-33.56727,51.550964,1.8820931,-19.306086
49,1.5950136184692383,-9.386674880981445,98.88516998291016,4.29075647424039,-1.3031837706949232,-66.26661090187557,8.363732,-4.574344,17.200354,-15.356515,-28.386307,-16.657417,-10.10466,55.095287,53.17132,-22.651663,0.77895963,-2.3541322,-1.5197676,17.810066,-3.40413,72.0103,0.0066001303,-1.8863814,2.602007,-7.2535787,1.5052716,17.345243,33.30665,-4.7832513,-21.964123,-8.487051,-22.639025,-33.774563,55.31911,-0.26140964,-17.215097
50,1.7431871891021729,-9.758362770080566,98.79200744628906,4.3783332538250885,-1.6407845594915476,-65.21457697093125,8.635074,-4.7677565,17.313593,-14.882696,-29.47596,-17.272575,-10.459437,55.21505,51.01966,-23.3017,-0.31312487,-3.871708,-0.76964104,18.280033,-2.1491258,71.71781,-0.39935312,-1.9916303,2.6961622,-6.891553,1.3078161,16.4606,33.439655,-4.827541,-22.172993,-10.105843,-24.560184,-33.76284,59.137524,-2.8419888,-14.730627
51,1.882853388786316,-10.163667678833008,98.7167739868164,4.398421650335239,-1.9763468358562164,-64.17503502870483,8.867317,-4.895811,17.409317,-14.385916,-30.522898,-17.914907,-10.890709,55.348682,48.62086,-23.868883,-1.4115232,-5.2126393,0.026976136,18.732424,-0.8145907,71.41357,-0.82780176,-2.120037,2.7842174,-6.509054,1.1937613,15.579621,33.55363,-4.8952823,-22.37985,-11.879046,-26.373001,-33.442444,62.832436,-5.5319667,-12.03785
